name,breed,image,weratedogs_rating,text,retweet_count,favorite_count,link_to_tweet,timestamp,tweet_id,rating
Dexter,Golden Retriever,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,11,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af ,5990,16060,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",2016-10-18 16:11:17,788412144018661376,11
Leo,Chow,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,13,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats ,1510,6865,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",2016-10-17 22:51:57,788150585577050112,13
Frank,Pug,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,11,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent ,3540,9717,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",2016-10-17 00:20:47,787810552592695296,11
Tonks,German Shepherd,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,13,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere ,3240,11416,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",2016-10-16 18:11:26,787717603741622272,13
Moose,Chihuahua,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,11,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug ,3300,12120,https://twitter.com/dog_rates/status/787397959788929025/photo/1,2016-10-15 21:01:17,787397959788929025,11
Lincoln,Golden Retriever,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,10,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 ,2032,8726,https://twitter.com/dog_rates/status/787322443945877504/photo/1,2016-10-15 16:01:13,787322443945877504,10
Rory,Golden Retriever,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,12,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire ,9327,29725,https://twitter.com/dog_rates/status/786963064373534720/photo/1,2016-10-14 16:13:10,786963064373534720,12
"Logan,",Pomeranian,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,75,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 ",7069,20296,https://twitter.com/dog_rates/status/786709082849828864/photo/1,2016-10-13 23:23:56,786709082849828864,75
Dale,Pembroke,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,11,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho ,3601,10497,https://twitter.com/dog_rates/status/786595970293370880/photo/1,2016-10-13 15:54:28,786595970293370880,11
Rizzo,Golden Retriever,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,13,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af ,4072,12189,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",2016-10-13 00:29:39,786363235746385920,13
Mattie,Labrador Retriever,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,11,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution ,5571,17178,https://twitter.com/dog_rates/status/786233965241827333/photo/1,2016-10-12 15:55:59,786233965241827333,11
Lucy,Toy Poodle,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,12,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop ,3652,12696,https://twitter.com/dog_rates/status/785927819176054784/photo/1,2016-10-11 19:39:28,785927819176054784,12
Pinot,Not A Dog,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,10,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously ,2561,8735,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",2016-10-11 00:34:48,785639753186217984,10
Dallas,Miniature Pinscher,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,11,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af ,2334,10183,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",2016-10-10 17:32:08,785533386513321988,11
Doc,Chow,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,12,This is Doc. He requested to be carried around like that. 12/10 anything for Doc ,1911,8128,https://twitter.com/dog_rates/status/785264754247995392/photo/1,2016-10-09 23:44:41,785264754247995392,12
Hero,Eskimo Dog,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,11,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 ,5639,13491,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",2016-10-09 17:31:53,785170936622350336,11
Rusty,Chow,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,13,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft ,3712,11310,https://twitter.com/dog_rates/status/784826020293709826/photo/1,2016-10-08 18:41:19,784826020293709826,13
Frankie,Malamute,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,11,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day ,2970,10039,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",2016-10-07 22:15:26,784517518371221505,11
Stormy,Miniature Poodle,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,12,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 ,1491,6329,https://twitter.com/dog_rates/status/784431430411685888/photo/1,2016-10-07 16:33:21,784431430411685888,12
Riley,Not A Dog,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,13,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 ,12643,33689,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",2016-10-06 01:23:05,783839966405230592,13
Mairi,Lakeland Terrier,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,12,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af ,2269,8209,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",2016-10-06 00:08:09,783821107061198850,12
Loomis,Chow,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,12,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free ,3737,11650,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",2016-10-05 15:47:27,783695101801398276,12
Finn,Chihuahua,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,11,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet ,2608,9468,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",2016-10-05 00:40:09,783466772167098368,11
Dave,Cardigan,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,12,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave ,13616,32651,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",2016-10-04 15:55:06,783334639985389568,12
Earl,Chesapeake Bay Retriever,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,11,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats ,2565,9112,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",2016-10-03 23:25:55,783085703974514689,11
Cali,Golden Retriever,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,12,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable ,8521,26949,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",2016-10-03 15:42:44,782969140009107456,12
Deacon,Golden Retriever,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,11,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back ,1604,8310,https://twitter.com/dog_rates/status/782747134529531904/photo/1,2016-10-03 01:00:34,782747134529531904,11
Penny,Irish Setter,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,10,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine ",6238,19250,https://twitter.com/dog_rates/status/782722598790725632/photo/1,2016-10-02 23:23:04,782722598790725632,10
Timmy,Malamute,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,11,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 ,2184,8694,https://twitter.com/dog_rates/status/782598640137187329/photo/1,2016-10-02 15:10:30,782598640137187329,11
Sampson,Briard,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,12,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes ,6470,18630,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",2016-10-01 19:47:08,782305867769217024,12
Chipson,Not A Dog,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,11,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately ,3920,12357,https://twitter.com/dog_rates/status/781955203444699136/photo/1,2016-09-30 20:33:43,781955203444699136,11
Oakley,Mexican Hairless,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,11,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well ,2458,9428,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",2016-09-28 21:56:36,781251288990355457,11
Dash,Chesapeake Bay Retriever,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,10,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first ",2328,8033,https://twitter.com/dog_rates/status/780858289093574656/photo/1,2016-09-27 19:54:58,780858289093574656,10
Koda,Siberian Husky,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,11,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet ,1505,6141,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",2016-09-27 16:06:28,780800785462489090,11
Bear,Great Dane,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,11,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af ",1224,5892,https://twitter.com/dog_rates/status/780459368902959104/photo/1,2016-09-26 17:29:48,780459368902959104,11
Scout,Golden Retriever,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,11,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af ,8237,21252,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",2016-09-25 00:06:08,779834332596887552,11
Reggie,Toy Poodle,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,12,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie ,4207,13206,https://twitter.com/dog_rates/status/779123168116150273/photo/1,2016-09-23 01:00:13,779123168116150273,12
Jay,Cocker Spaniel,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,11,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af ,8437,22342,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",2016-09-22 16:13:51,778990705243029504,11
Mya,Staffordshire Bullterrier,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,11,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly ",1562,7717,https://twitter.com/dog_rates/status/778748913645780993/photo/1,2016-09-22 00:13:04,778748913645780993,11
Penny,Airedale,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,11,This is Penny. She's a sailor pup. 11/10 would take to the open seas with ,1176,5177,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",2016-09-21 16:00:17,778624900596654080,11
Nala,Collie,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,13,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet ,1271,6515,https://twitter.com/dog_rates/status/778383385161035776/photo/1,2016-09-21 00:00:35,778383385161035776,13
Stanley,Boston Bull,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,11,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort ,3836,11576,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1",2016-09-20 17:36:50,778286810187399168,11
Sophie,Clumber,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,27,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back ,1885,7320,https://twitter.com/dog_rates/status/778027034220126208/photo/1,2016-09-20 00:24:34,778027034220126208,27
Wesley,Afghan Hound,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,3,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in ,1893,7078,"https://twitter.com/dog_rates/status/777885040357281792/photo/1,https://twitter.com/dog_rates/status/777885040357281792/photo/1",2016-09-19 15:00:20,777885040357281792,3
Derek,Chow,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,12,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely ,2910,9742,https://twitter.com/dog_rates/status/777621514455814149/photo/1,2016-09-18 21:33:11,777621514455814149,12
Jeffrey,Chihuahua,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,12,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free ,4999,15921,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",2016-09-17 16:57:35,777189768882946048,12
Huck,Labrador Retriever,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,11,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper ,3249,9858,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1",2016-09-15 17:48:25,776477788987613185,11
O'Malley,Rottweiler,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,10,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af ,2919,10681,https://twitter.com/dog_rates/status/776201521193218049/photo/1,2016-09-14 23:30:38,776201521193218049,10
Sampson,Not A Dog,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,11,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper ,5068,13102,https://twitter.com/dog_rates/status/776113305656188928/photo/1,2016-09-14 17:40:06,776113305656188928,11
Blue,Chow,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,12,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af ,3116,13022,"https://twitter.com/dog_rates/status/775842724423557120/photo/1,https://twitter.com/dog_rates/status/775842724423557120/photo/1",2016-09-13 23:44:54,775842724423557120,12
